event,e_id,time,prop_page,prop_userType,prop_appVersion,prop_device,prop_os,prop_location,prop_gps
click_cart,9b925c8260a64b01b050b2d8250dc05b,1704107188,cart,churned,154.0.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.939, ""longitude"": 128.608}"
click_checkout,9b925c8260a64b01b050b2d8250dc05b,1704107196,checkout,churned,154.0.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.939, ""longitude"": 128.608}"
click_search,952f2b54ba1246d89c4e26414955150f,1704085397,search,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_item,952f2b54ba1246d89c4e26414955150f,1704085422,item,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_cart,952f2b54ba1246d89c4e26414955150f,1704085435,cart,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_checkout,952f2b54ba1246d89c4e26414955150f,1704085445,checkout,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_search,65423291e2854ababc9b93911913249c,1704129337,search,returning,153.0.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.27, ""longitude"": 127.088}"
click_item,65423291e2854ababc9b93911913249c,1704129366,item,returning,153.0.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.27, ""longitude"": 127.088}"
click_cart,65423291e2854ababc9b93911913249c,1704129393,cart,returning,153.0.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.27, ""longitude"": 127.088}"
click_checkout,65423291e2854ababc9b93911913249c,1704129422,checkout,returning,153.0.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.27, ""longitude"": 127.088}"
click_search,44f8859b3134430b9305f0c6b90c4729,1704132438,search,returning,152.6.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.205, ""longitude"": 126.75}"
click_item,44f8859b3134430b9305f0c6b90c4729,1704132458,item,returning,152.6.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.205, ""longitude"": 126.75}"
click_cart,44f8859b3134430b9305f0c6b90c4729,1704132484,cart,returning,152.6.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.205, ""longitude"": 126.75}"
click_checkout,44f8859b3134430b9305f0c6b90c4729,1704132514,checkout,returning,152.6.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.205, ""longitude"": 126.75}"
click_exit,48e63d95914647a0a8b61e2cc4f89844,1704136486,exit,new,153.4.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 36.015, ""longitude"": 127.846}"
click_navi,2ceb4f2fbc814a5f8139c984d30423d4,1704100514,navi,new,152.8.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.519, ""longitude"": 128.373}"
click_item,2ceb4f2fbc814a5f8139c984d30423d4,1704100522,item,new,152.8.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.519, ""longitude"": 128.373}"
click_cart,2ceb4f2fbc814a5f8139c984d30423d4,1704100551,cart,new,152.8.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.519, ""longitude"": 128.373}"
click_checkout,2ceb4f2fbc814a5f8139c984d30423d4,1704100556,checkout,new,152.8.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.519, ""longitude"": 128.373}"
click_exit,700573f9ea3c4362bc0f53420dd38535,1704075442,exit,returning,153.2.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.397, ""longitude"": 127.45}"
click_exit,c937f97168e84003b3ca3130703d2404,1704073008,exit,churned,153.6.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.667, ""longitude"": 126.819}"
click_navi,fd960f23313a4bce962de3300a5db740,1704141328,navi,churned,154.4.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.324, ""longitude"": 127.885}"
click_item,fd960f23313a4bce962de3300a5db740,1704141358,item,churned,154.4.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.324, ""longitude"": 127.885}"
click_cart,fd960f23313a4bce962de3300a5db740,1704141379,cart,churned,154.4.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.324, ""longitude"": 127.885}"
click_checkout,fd960f23313a4bce962de3300a5db740,1704141400,checkout,churned,154.4.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.324, ""longitude"": 127.885}"
click_navi,4dd67f2ff54049818c3191c4a2516f2b,1704069252,navi,churned,152.1.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 35.96, ""longitude"": 128.08}"
click_item,4dd67f2ff54049818c3191c4a2516f2b,1704069271,item,churned,152.1.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 35.96, ""longitude"": 128.08}"
click_cart,4dd67f2ff54049818c3191c4a2516f2b,1704069297,cart,churned,152.1.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 35.96, ""longitude"": 128.08}"
click_checkout,4dd67f2ff54049818c3191c4a2516f2b,1704069324,checkout,churned,152.1.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 35.96, ""longitude"": 128.08}"
click_navi,60617c27695e478182af7da70c2d0a67,1704089689,navi,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_item,60617c27695e478182af7da70c2d0a67,1704089716,item,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_cart,60617c27695e478182af7da70c2d0a67,1704089735,cart,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_checkout,60617c27695e478182af7da70c2d0a67,1704089757,checkout,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_exit,016e501a614c4d4fba0add47d7eeeb20,1704101722,exit,churned,152.0.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 35.025, ""longitude"": 128.976}"
click_search,5d8c63ed9a7d4069ac4a3a1d8ac5c2ce,1704088298,search,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_item,5d8c63ed9a7d4069ac4a3a1d8ac5c2ce,1704088321,item,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_cart,5d8c63ed9a7d4069ac4a3a1d8ac5c2ce,1704088342,cart,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_checkout,5d8c63ed9a7d4069ac4a3a1d8ac5c2ce,1704088347,checkout,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_exit,440f194a4df3437eb261c1bd48880ed1,1704152547,exit,new,152.5.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.388, ""longitude"": 126.724}"
click_exit,6bb831093e46415d9fb387e21cf1b8b9,1704145623,exit,returning,153.2.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.397, ""longitude"": 127.45}"
click_navi,60804fdd845442daa608f9a1bd8636bb,1704119684,navi,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_item,60804fdd845442daa608f9a1bd8636bb,1704119689,item,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_cart,60804fdd845442daa608f9a1bd8636bb,1704119710,cart,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_checkout,60804fdd845442daa608f9a1bd8636bb,1704119713,checkout,new,152.9.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.762, ""longitude"": 127.215}"
click_search,bf7d8c8f1a17434e808a5ba3a112c594,1704093224,search,churned,153.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.234, ""longitude"": 128.116}"
click_item,bf7d8c8f1a17434e808a5ba3a112c594,1704093235,item,churned,153.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.234, ""longitude"": 128.116}"
click_cart,bf7d8c8f1a17434e808a5ba3a112c594,1704093264,cart,churned,153.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.234, ""longitude"": 128.116}"
click_checkout,bf7d8c8f1a17434e808a5ba3a112c594,1704093289,checkout,churned,153.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 37.234, ""longitude"": 128.116}"
click_exit,feed68e08c764b98a496e16a6401b92a,1704150179,exit,churned,154.6.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.4, ""longitude"": 127.881}"
click_navi,fdd6a6c655dd41aaa76ecaaae4641f9e,1704134530,navi,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.614, ""longitude"": 128.134}"
click_item,fdd6a6c655dd41aaa76ecaaae4641f9e,1704134556,item,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.614, ""longitude"": 128.134}"
click_cart,fdd6a6c655dd41aaa76ecaaae4641f9e,1704134563,cart,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.614, ""longitude"": 128.134}"
click_checkout,fdd6a6c655dd41aaa76ecaaae4641f9e,1704134574,checkout,churned,154.6.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.614, ""longitude"": 128.134}"
click_search,a1a97f96d629485fa4e923b51b9c44f0,1704067800,search,new,152.8.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.519, ""longitude"": 128.373}"
click_item,a1a97f96d629485fa4e923b51b9c44f0,1704067817,item,new,152.8.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.519, ""longitude"": 128.373}"
click_cart,a1a97f96d629485fa4e923b51b9c44f0,1704067832,cart,new,152.8.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.519, ""longitude"": 128.373}"
click_checkout,a1a97f96d629485fa4e923b51b9c44f0,1704067852,checkout,new,152.8.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.519, ""longitude"": 128.373}"
click_exit,be95c1d5f8d549d28044e3cc8dbcad4d,1704105875,exit,churned,154.0.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.939, ""longitude"": 128.608}"
click_search,7478b22ddef44aaebd2b5f6e254bb010,1704104719,search,new,150.7.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.955, ""longitude"": 129.186}"
click_item,7478b22ddef44aaebd2b5f6e254bb010,1704104746,item,new,150.7.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.955, ""longitude"": 129.186}"
click_cart,7478b22ddef44aaebd2b5f6e254bb010,1704104772,cart,new,150.7.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.955, ""longitude"": 129.186}"
click_checkout,7478b22ddef44aaebd2b5f6e254bb010,1704104780,checkout,new,150.7.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.955, ""longitude"": 129.186}"
click_search,4ee164a9de0a42e298ae89335114b5b1,1704112437,search,returning,153.7.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.758, ""longitude"": 127.993}"
click_item,4ee164a9de0a42e298ae89335114b5b1,1704112439,item,returning,153.7.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.758, ""longitude"": 127.993}"
click_cart,4ee164a9de0a42e298ae89335114b5b1,1704112445,cart,returning,153.7.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.758, ""longitude"": 127.993}"
click_checkout,4ee164a9de0a42e298ae89335114b5b1,1704112449,checkout,returning,153.7.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 36.758, ""longitude"": 127.993}"
click_navi,54456c96cff147a88ef3d4abdf741e91,1704139246,navi,churned,154.6.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.4, ""longitude"": 127.881}"
click_item,54456c96cff147a88ef3d4abdf741e91,1704139255,item,churned,154.6.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.4, ""longitude"": 127.881}"
click_cart,54456c96cff147a88ef3d4abdf741e91,1704139260,cart,churned,154.6.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.4, ""longitude"": 127.881}"
click_checkout,54456c96cff147a88ef3d4abdf741e91,1704139278,checkout,churned,154.6.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 37.4, ""longitude"": 127.881}"
click_search,053bce9baf454d7ca010c07a5597b547,1704147304,search,new,150.8.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 37.434, ""longitude"": 126.953}"
click_item,053bce9baf454d7ca010c07a5597b547,1704147316,item,new,150.8.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 37.434, ""longitude"": 126.953}"
click_cart,053bce9baf454d7ca010c07a5597b547,1704147343,cart,new,150.8.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 37.434, ""longitude"": 126.953}"
click_checkout,053bce9baf454d7ca010c07a5597b547,1704147354,checkout,new,150.8.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 37.434, ""longitude"": 126.953}"
click_exit,c8c64b631f6240bbbcfc24bd8a5929e1,1704093399,exit,returning,151.5.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.531, ""longitude"": 127.354}"
click_exit,57645241bb2349ae98ebbbf565956560,1704153219,exit,returning,153.0.1,MacBook Pro,macOS,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.27, ""longitude"": 127.088}"
click_navi,694c7b93dbe748e59c7fe7d43f618c35,1704088364,navi,new,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.267, ""longitude"": 129.031}"
click_item,694c7b93dbe748e59c7fe7d43f618c35,1704088381,item,new,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.267, ""longitude"": 129.031}"
click_cart,694c7b93dbe748e59c7fe7d43f618c35,1704088410,cart,new,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.267, ""longitude"": 129.031}"
click_checkout,694c7b93dbe748e59c7fe7d43f618c35,1704088420,checkout,new,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Daegu"", ""district"": ""시구""}","{""latitude"": 36.267, ""longitude"": 129.031}"
click_search,860c6691d5544ed8aba891fbc794d84e,1704073308,search,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_item,860c6691d5544ed8aba891fbc794d84e,1704073318,item,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_cart,860c6691d5544ed8aba891fbc794d84e,1704073321,cart,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_checkout,860c6691d5544ed8aba891fbc794d84e,1704073350,checkout,returning,152.8.1,Galaxy S24,Android,"{""country"": ""Korea"", ""city"": ""Seoul"", ""district"": ""시구""}","{""latitude"": 36.519, ""longitude"": 127.469}"
click_exit,5e95ee9a94a9421e96869b051adf9c55,1704087807,exit,returning,152.3.1,iPhone 15,iOS,"{""country"": ""Korea"", ""city"": ""Busan"", ""district"": ""시구""}","{""latitude"": 35.547, ""longitude"": 128.308}"
click_search,91fc35974ff04ab89b1ce97eb45c15a8,1704078312,search,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_item,91fc35974ff04ab89b1ce97eb45c15a8,1704078334,item,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_cart,91fc35974ff04ab89b1ce97eb45c15a8,1704078345,cart,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
click_checkout,91fc35974ff04ab89b1ce97eb45c15a8,1704078371,checkout,returning,150.3.1,Pixel 8,Android,"{""country"": ""Korea"", ""city"": ""Incheon"", ""district"": ""시구""}","{""latitude"": 35.441, ""longitude"": 127.442}"
